permno,date,ticker,comnam,prc,ret,mom_12m,annual_div_ps,dividend_field_used,dividend_yield,mom_score,div_score,combined_score,is_price_up,is_high_dividend,passes_screen,screen_rank,next_ret
52396,2021-05-31,SUP,SUPERIOR INDUSTRIES INTL INC,7.0,0.394422,4.426355316120844,0.27,dvpsx_f,0.038571428571428576,0.9778333929209868,0.9438684304612084,0.9608509116910976,True,True,True,3.0,0.231429
83462,2021-05-31,TUP,TUPPERWARE BRANDS CORP,25.64,0.052113,6.938093220607917,0.81,dvpsx_f,0.03159126365054602,0.9899892742223811,0.9077583124776546,0.9488737933500179,True,True,True,4.0,-0.073713
77584,2021-05-31,BKE,BUCKLE INC,42.12,0.004292,2.2932233908637203,2.3,dvpsx_f,0.05460588793922127,0.9195566678584197,0.9724705041115481,0.9460135859849839,True,True,True,5.0,0.181149
77462,2021-05-31,M,MACYS INC,18.28,0.102533,1.8742145548575375,1.51,dvpsx_f,0.0826039387308534,0.8870218090811584,0.9889166964604934,0.9379692527708259,True,True,True,6.0,0.037199
14328,2021-05-31,AMC,A M C ENTERTAINMENT HOLDINGS INC,26.12,1.604188,4.091616270911555,0.8,dvpsx_f,0.030627871362940276,0.9739006077940651,0.8977475867000357,0.9358240972470504,True,True,True,7.0,1.169985
14229,2021-05-31,OMF,ONEMAIN HOLDINGS INC,57.84,0.029365,1.9723908876268896,3.0,dvpsx_f,0.051867219917012444,0.896675008938148,0.9699678226671433,0.9333214158026457,True,True,True,8.0,0.035788
92354,2021-05-31,PZN,PZENA INVESTMENT MANAGEMENT INC,11.6,0.101614,1.9633248259995564,0.58,dvpsx_f,0.049999999999999996,0.8959599570968895,0.9656775116195924,0.9308187343582409,True,True,True,9.0,-0.050862
90751,2021-05-31,DBI,DESIGNER BRANDS INC,17.49,-0.011865,1.8531776157514406,1.0,dvpsx_f,0.057175528873642086,0.8852341794780122,0.9746156596353236,0.9299249195566679,True,True,True,10.0,-0.053745
16680,2021-06-30,SSNT,SILVERSUN TECHNOLOGIES INC,12.17,0.805638,5.901547339396552,0.9,dvpsx_f,0.07029325284072065,0.9864819195674214,0.9944237918215614,0.9904528556944914,True,True,True,1.0,-0.211175
16611,2021-06-30,JILL,J JILL INC,19.71,0.029243,4.696525838714643,1.15,dvpsx_f,0.05834601725012683,0.9790469753295032,0.9820885434268334,0.9805677593781683,True,True,True,2.0,0.177068
78963,2021-06-30,CHS,CHICOS FAS INC,6.58,0.415054,3.7681171302599443,0.35,dvpsx_f,0.05319148936170212,0.9668807029401825,0.9763433592429875,0.971612031091585,True,True,True,3.0,-0.06079
77584,2021-06-30,BKE,BUCKLE INC,49.75,0.181149,2.4928715620681183,2.3,dvpsx_f,0.046231155778894466,0.9384927340317675,0.9678945589726259,0.9531936465021966,True,True,True,4.0,-0.147538
14229,2021-06-30,OMF,ONEMAIN HOLDINGS INC,59.91,0.035788,1.9269600307199872,5.94,dvpsx_f,0.07029325284072065,0.9057113889827645,0.9944237918215614,0.9500675904021629,True,True,True,5.0,0.018194
13399,2021-06-30,TLYS,TILLYS INC,15.98,0.243045,1.994708511196301,1.0,dvpsx_f,0.0625782227784731,0.9128083812098682,0.9851301115241635,0.9489692463670159,True,True,True,6.0,-0.071965
41217,2021-06-30,HVT,HAVERTY FURNITURE COS INC,42.76,-0.069221,1.9510715676690893,2.77,dvpsx_f,0.06478016838166512,0.909766813112538,0.9858060155457925,0.9477864143291652,True,True,True,7.0,-0.158325
77462,2021-06-30,M,MACYS INC,18.96,0.037199,1.7558143269018602,1.51,dvpsx_f,0.07029325284072065,0.895234876647516,0.9944237918215614,0.9448293342345386,True,True,True,8.0,-0.103375
91277,2021-06-30,QRTEA,QURATE RETAIL INC,13.09,-0.039619,1.6708266638729485,3.0,dvpsx_f,0.07029325284072065,0.8847583643122676,0.9944237918215614,0.9395910780669146,True,True,True,9.0,-0.093965
42796,2021-06-30,MDP,MEREDITH CORP,43.44,0.289786,1.9855645990795097,1.745,dvpsx_f,0.04017034990791897,0.9124704291990537,0.9543764785400474,0.9334234538695505,True,True,True,10.0,0.004604
16680,2021-07-31,SSNT,SILVERSUN TECHNOLOGIES INC,9.0,-0.211175,3.009330174443102,0.9,dvpsx_f,0.070370294621635,0.9680272108843537,0.9947278911564625,0.9813775510204081,True,True,True,1.0,-0.202222
41217,2021-07-31,HVT,HAVERTY FURNITURE COS INC,35.99,-0.158325,1.7947602382198364,2.77,dvpsx_f,0.070370294621635,0.9163265306122449,0.9947278911564625,0.9555272108843538,True,True,True,2.0,-0.003056
77584,2021-07-31,BKE,BUCKLE INC,42.08,-0.147538,1.9125268531281856,2.6,dvpsx_f,0.061787072243346015,0.922108843537415,0.9836734693877551,0.952891156462585,True,True,True,3.0,-0.07961
14229,2021-07-31,OMF,ONEMAIN HOLDINGS INC,61.0,0.018194,1.5482383283374683,5.94,dvpsx_f,0.070370294621635,0.8945578231292517,0.9947278911564625,0.9446428571428571,True,True,True,4.0,0.016885
13399,2021-07-31,TLYS,TILLYS INC,14.83,-0.071965,1.621968001951064,1.0,dvpsx_f,0.06743088334457181,0.9010204081632653,0.9880952380952381,0.9445578231292517,True,True,True,5.0,0.049899
10044,2021-07-31,RMCF,ROCKY MOUNTAIN CHOC FAC INC NEW,8.39,0.099607,1.5271125374776195,0.6,dvpsx_f,0.070370294621635,0.891156462585034,0.9947278911564625,0.9429421768707482,True,True,True,6.0,-0.054827
42796,2021-07-31,MDP,MEREDITH CORP,43.64,0.004604,2.0389963923817853,1.745,dvpsx_f,0.03998625114573786,0.9299319727891157,0.9534013605442176,0.9416666666666667,True,True,True,7.0,-0.014436
14574,2021-07-31,MC,MOELIS & CO,59.25,0.05203,1.257381136923021,4.1525,dvpsx_f,0.070084388185654,0.8482993197278912,0.9891156462585035,0.9187074829931974,True,True,True,8.0,0.04557
86593,2021-07-31,GBL,GAMCO INVESTORS INC,26.94,0.073307,1.6005351218121295,0.98,dvpsx_f,0.036377134372680024,0.8982993197278911,0.9391156462585034,0.9187074829931973,True,True,True,9.0,0.013734
13983,2021-07-31,COTY,COTY INC,8.73,-0.065311,1.353096869816901,0.375,dvpsx_f,0.0429553264604811,0.867687074829932,0.9622448979591837,0.9149659863945578,True,True,True,10.0,0.11913
16680,2021-08-31,SSNT,SILVERSUN TECHNOLOGIES INC,7.18,-0.202222,1.6615304287139656,0.9,dvpsx_f,0.06936676653248743,0.9179608372721134,0.9947670492910196,0.9563639432815665,True,True,True,1.0,-0.154596
42796,2021-08-31,MDP,MEREDITH CORP,43.01,-0.014436,2.0721440928696033,1.745,dvpsx_f,0.04057196000930017,0.9419311276164753,0.9581363943281567,0.950033760972316,True,True,True,2.0,0.295048
13399,2021-08-31,TLYS,TILLYS INC,15.57,0.049899,1.6095156864529723,1.0,dvpsx_f,0.06422607578676942,0.9112086428089129,0.9854827819041189,0.9483457123565159,True,True,True,3.0,-0.100193
14229,2021-08-31,OMF,ONEMAIN HOLDINGS INC,57.83,0.016885,1.3676956689690445,5.94,dvpsx_f,0.06936676653248743,0.887238352464551,0.9947670492910196,0.9410027008777853,True,True,True,4.0,-0.04323
13983,2021-08-31,COTY,COTY INC,9.77,0.11913,1.7290499388245384,0.375,dvpsx_f,0.0383828045035824,0.9223497636731938,0.9513841998649561,0.9368669817690749,True,True,True,5.0,-0.195496
77584,2021-08-31,BKE,BUCKLE INC,38.73,-0.07961,1.2930090640076464,2.6,dvpsx_f,0.06713142266976505,0.8781228899392303,0.988183659689399,0.9331532748143146,True,True,True,6.0,0.022205
92354,2021-08-31,PZN,PZENA INVESTMENT MANAGEMENT INC,10.91,-0.047162,1.2893541461155644,0.55,dvpsx_f,0.05041246562786435,0.8767724510465902,0.9753544902093181,0.9260634706279541,True,True,True,7.0,-0.098075
14574,2021-08-31,MC,MOELIS & CO,61.95,0.04557,1.1859732759106287,4.1525,dvpsx_f,0.06702986279257465,0.8571910871033086,0.987846049966239,0.9225185685347739,True,True,True,8.0,-0.001291
86593,2021-08-31,GBL,GAMCO INVESTORS INC,27.31,0.013734,1.4628674645390145,0.98,dvpsx_f,0.03588429146832662,0.899729912221472,0.9388926401080351,0.9193112761647535,True,True,True,9.0,-0.033321
25232,2021-08-31,OKE,ONEOK INC NEW,52.52,0.010583,1.0921896726291553,3.74,dvpsx_f,0.06936676653248743,0.8345712356515868,0.9947670492910196,0.9146691424713032,True,True,True,10.0,0.104151
16680,2021-09-30,SSNT,SILVERSUN TECHNOLOGIES INC,6.07,-0.154596,1.7849898203135943,0.9,dvpsx_f,0.06872631899508733,0.9279187817258884,0.994585448392555,0.9612521150592217,True,True,True,1.0,-0.031302
16158,2021-09-30,VRS,VERSO CORP,20.75,0.094488,1.6979885310859282,3.3,dvpsx_f,0.06872631899508733,0.9191201353637902,0.994585448392555,0.9568527918781726,True,True,True,2.0,0.064096
13983,2021-09-30,COTY,COTY INC,7.86,-0.195496,1.911112043363207,0.375,dvpsx_f,0.047709923664122134,0.9350253807106599,0.9702199661590525,0.9526226734348562,True,True,True,3.0,0.07888
91024,2021-09-30,LORL,LORAL SPACE & COMMUNICATIONS INC,43.01,0.023804,1.5182258826246233,7.0,dvpsx_f,0.06872631899508733,0.9005076142131979,0.994585448392555,0.9475465313028765,True,True,True,4.0,0.158335
83411,2021-09-30,EPM,EVOLUTION PETROLEUM CORP,5.68,0.380096,1.6410975197200246,0.325,dvpsx_f,0.05721830985915494,0.9140439932318105,0.9807106598984772,0.9473773265651438,True,True,True,5.0,0.045775
13399,2021-09-30,TLYS,TILLYS INC,14.01,-0.100193,1.4687736370367381,1.0,dvpsx_f,0.06872631899508733,0.8944162436548223,0.994585448392555,0.9445008460236887,True,True,True,6.0,-0.009279
42796,2021-09-30,MDP,MEREDITH CORP,55.7,0.295048,3.245428993422128,1.745,dvpsx_f,0.03132854578096948,0.9746192893401016,0.9055837563451776,0.9401015228426396,True,True,True,7.0,0.045602
25232,2021-09-30,OKE,ONEOK INC NEW,57.99,0.104151,1.443470136631166,3.74,dvpsx_f,0.06449387825487153,0.8923857868020305,0.9871404399323181,0.9397631133671743,True,True,True,8.0,0.113209
18515,2021-09-30,MNRL,BRIGHAM MINERALS INC,19.16,0.002092,1.3175963130858896,1.13,dvpsx_f,0.05897703549060542,0.8754653130287648,0.9820642978003384,0.9287648054145516,True,True,True,9.0,0.209812
16738,2021-09-30,AM,ANTERO MIDSTREAM CORP,10.42,0.084287,1.2223416376386087,1.23,dvpsx_f,0.06872631899508733,0.8582064297800338,0.994585448392555,0.9263959390862944,True,True,True,10.0,0.042706
91024,2021-10-31,LORL,LORAL SPACE & COMMUNICATIONS INC,49.82,0.158335,2.0660641411927623,7.0,dvpsx_f,0.06680769748351488,0.9341746248294679,0.9947135061391542,0.964444065484311,True,True,True,1.0,
16905,2021-10-31,FLMN,FALCON MINERALS CORP,5.88,0.251064,2.535755516474115,0.255,dvpsx_f,0.04336734693877551,0.9536152796725784,0.9641882673942701,0.9589017735334242,True,True,True,2.0,-0.184524
16158,2021-10-31,VRS,VERSO CORP,22.08,0.064096,1.911511091613689,3.3,dvpsx_f,0.06680769748351488,0.9225784447476125,0.9947135061391542,0.9586459754433834,True,True,True,3.0,-0.042573
83411,2021-10-31,EPM,EVOLUTION PETROLEUM CORP,5.94,0.045775,1.7994872919867881,0.325,dvpsx_f,0.054713804713804715,0.9164392905866303,0.9795361527967258,0.9479877216916781,True,True,True,4.0,-0.1633
16680,2021-10-31,SSNT,SILVERSUN TECHNOLOGIES INC,5.88,-0.031302,1.5809413038939106,0.9,dvpsx_f,0.06680769748351488,0.8973396998635743,0.9947135061391542,0.9460266030013642,True,True,True,5.0,-0.195578
18515,2021-10-31,MNRL,BRIGHAM MINERALS INC,23.18,0.209812,1.8356462609586743,1.13,dvpsx_f,0.04874892148403796,0.9188267394270123,0.9727148703956344,0.9457708049113234,True,True,True,6.0,-0.087144
13983,2021-10-31,COTY,COTY INC,8.48,0.07888,1.924137965674336,0.375,dvpsx_f,0.044221698113207544,0.9242837653478854,0.9655525238744884,0.944918144611187,True,True,True,7.0,0.147406
42796,2021-10-31,MDP,MEREDITH CORP,58.24,0.045602,4.294548697697636,1.745,dvpsx_f,0.029962225274725276,0.9836289222373806,0.9027967257844475,0.9432128240109141,True,True,True,8.0,0.013049
13399,2021-10-31,TLYS,TILLYS INC,13.88,-0.009279,1.40204773173634,1.0,dvpsx_f,0.06680769748351488,0.8782401091405184,0.9947135061391542,0.9364768076398363,True,True,True,9.0,0.082133
86728,2021-10-31,MTEX,MANNATECH INC,40.68,0.244798,1.671271915723993,1.57,dvpsx_f,0.038593903638151426,0.9058663028649386,0.9498635743519782,0.9278649386084584,True,True,True,10.0,-0.115782
16158,2021-11-30,VRS,VERSO CORP,21.14,-0.042573,1.0062177607922647,3.3,dvpsx_f,0.06855243555524329,0.903778866340098,0.9947515745276417,0.9492652204338698,True,True,True,1.0,0.282876
18515,2021-11-30,MNRL,BRIGHAM MINERALS INC,20.76,-0.087144,1.141734480975935,1.13,dvpsx_f,0.05443159922928708,0.9198740377886634,0.9762071378586424,0.9480405878236529,True,True,True,2.0,0.015896
86728,2021-11-30,MTEX,MANNATECH INC,35.97,-0.115782,1.1129180445984201,1.57,dvpsx_f,0.04364748401445649,0.917074877536739,0.9618614415675297,0.9394681595521344,True,True,True,3.0,0.112594
77584,2021-11-30,BKE,BUCKLE INC,47.04,0.130226,0.9371451226452256,2.6,dvpsx_f,0.05527210884353742,0.8904828551434569,0.9772568229531141,0.9338698390482856,True,True,True,4.0,0.026998
42796,2021-11-30,MDP,MEREDITH CORP,59.0,0.013049,1.8992633857588608,1.745,dvpsx_f,0.02957627118644068,0.9674597620713786,0.8901329601119664,0.9287963610916725,True,True,True,5.0,
14574,2021-11-30,MC,MOELIS & CO,61.31,-0.114517,0.8303834550556746,4.1525,dvpsx_f,0.067729571032458,0.8663400979706088,0.9888033589923023,0.9275717284814555,True,True,True,6.0,0.019573
15144,2021-11-30,PATI,PATRIOT TRANSPORT HLDG INC NEW,9.75,-0.119374,0.8004707756102118,3.15,dvpsx_f,0.06855243555524329,0.8589923023093072,0.9947515745276417,0.9268719384184745,True,True,True,7.0,-0.172308
86593,2021-11-30,GBL,GAMCO INVESTORS INC,24.48,-0.07448,0.9491330228071677,0.98,dvpsx_f,0.04003267973856209,0.8932820153953814,0.9517144856543037,0.9224982505248426,True,True,True,8.0,0.022059
25232,2021-11-30,OKE,ONEOK INC NEW,59.84,-0.059415,0.7951797782261307,3.74,dvpsx_f,0.0625,0.8565430370888734,0.9860041987403779,0.9212736179146257,True,True,True,9.0,-0.018048
14601,2021-11-30,NAVI,NAVIENT CORP,19.73,0.001523,1.1994966203838446,0.64,dvpsx_f,0.03243791180942727,0.9268719384184745,0.9128761371588523,0.9198740377886634,True,True,True,10.0,0.083629
16158,2021-12-31,VRS,VERSO CORP,27.02,0.282876,1.295545259381277,3.3,dvpsx_f,0.0666401683422958,0.949358059914408,0.9946504992867332,0.9720042796005706,True,True,True,1.0,-0.005181
14532,2021-12-31,AMRK,A MARK PRECIOUS METALS INC,61.1,-0.11769,1.4614392012543234,3.0,dvpsx_f,0.049099836333878884,0.9597004279600571,0.9728958630527818,0.9662981455064195,True,True,True,2.0,0.013093
13399,2021-12-31,TLYS,TILLYS INC,16.11,0.139148,1.2280271125093765,1.0,dvpsx_f,0.062073246430788334,0.9457917261055635,0.985734664764622,0.9657631954350927,True,True,True,3.0,-0.181875
18515,2021-12-31,MNRL,BRIGHAM MINERALS INC,21.09,0.015896,1.0629309789443364,1.13,dvpsx_f,0.05357989568515884,0.9325962910128388,0.9775320970042796,0.9550641940085591,True,True,True,4.0,0.026079
86728,2021-12-31,MTEX,MANNATECH INC,38.32,0.112594,1.1943762713953463,1.57,dvpsx_f,0.040970772442588725,0.9425820256776034,0.9589871611982882,0.9507845934379457,True,True,True,5.0,-0.120564
14601,2021-12-31,NAVI,NAVIENT CORP,21.22,0.083629,1.2377580372658787,0.64,dvpsx_f,0.030160226201696515,0.9461483594864479,0.9054921540656206,0.9258202567760343,True,True,True,6.0,-0.178605
77584,2021-12-31,BKE,BUCKLE INC,42.31,0.026998,0.6938690917613255,2.6,dvpsx_f,0.06145119357125975,0.8669757489300999,0.9843081312410842,0.925641940085592,True,True,True,7.0,-0.110376
25232,2021-12-31,OKE,ONEOK INC NEW,58.76,-0.018048,0.6474967859891172,3.74,dvpsx_f,0.0636487406398911,0.8516405135520685,0.9871611982881597,0.9194008559201141,True,True,True,8.0,0.048588
10232,2021-12-31,ESBK,ELMIRA SAVINGS BANK NY,22.8409,0.006607,1.0655635881344678,0.68,dvpsx_f,0.029771156127823335,0.9329529243937232,0.9004992867332382,0.9167261055634808,True,True,True,9.0,0.000398
75233,2021-12-31,VGR,VECTOR GROUP LTD,11.48,0.148109,0.6001109636166513,0.8,dvpsx_f,0.0666401683422958,0.8277460770328102,0.9946504992867332,0.9111982881597718,True,True,True,10.0,-0.03223
16158,2022-01-31,VRS,VERSO CORP,26.88,-0.005181,1.3869122502505098,3.3,dvpsx_f,0.06884465452201194,0.9780139245144742,0.9945034811286185,0.9862587028215464,True,True,True,1.0,-0.013765
14532,2022-01-31,AMRK,A MARK PRECIOUS METALS INC,61.9,0.013093,1.238018025646722,3.0,dvpsx_f,0.048465266558966075,0.9728838402345181,0.9725174056430927,0.9727006229388054,True,True,True,2.0,0.15832
86728,2022-01-31,MTEX,MANNATECH INC,33.7,-0.120564,0.9381494714877068,1.57,dvpsx_f,0.04658753709198813,0.9541956760718212,0.9692194943202639,0.9617075851960426,True,True,True,3.0,0.047478
16905,2022-01-31,FLMN,FALCON MINERALS CORP,5.17,0.061602,0.8787092594467492,0.255,dvpsx_f,0.049323017408123795,0.9479662880175889,0.9739831440087944,0.9609747160131916,True,True,True,4.0,0.138298
11850,2022-01-31,XOM,EXXON MOBIL CORP,75.96,0.241379,0.8007550879542342,3.48,dvpsx_f,0.04581358609794629,0.9355075119091242,0.9677537559545621,0.9516306339318432,True,True,True,5.0,0.043971
18515,2022-01-31,MNRL,BRIGHAM MINERALS INC,21.64,0.026079,0.7373316665935306,1.13,dvpsx_f,0.052218114602587795,0.9267130817149138,0.976181751557347,0.9514474166361304,True,True,True,6.0,0.05268
25232,2022-01-31,OKE,ONEOK INC NEW,60.68,0.048588,0.6264730702926316,3.74,dvpsx_f,0.06163480553724456,0.899596921949432,0.9842433125687065,0.9419201172590692,True,True,True,7.0,0.076137
75233,2022-01-31,VGR,VECTOR GROUP LTD,11.11,-0.03223,0.5366686221531536,0.8,dvpsx_f,0.06884465452201194,0.862953462806889,0.9945034811286185,0.9287284719677538,True,True,True,8.0,0.009001
10232,2022-01-31,ESBK,ELMIRA SAVINGS BANK NY,22.85,0.000398,0.9462440379781532,0.68,dvpsx_f,0.02975929978118162,0.9549285452546721,0.8988640527665812,0.9268962990106266,True,True,True,9.0,0.002188
10901,2022-01-31,ITIC,INVESTORS TITLE CO,199.99001,0.014405,0.5297450997092894,16.76,dvpsx_f,0.06884465452201194,0.8585562477097838,0.9945034811286185,0.9265298644192012,True,True,True,10.0,-0.042202
16158,2022-02-28,VRS,VERSO CORP,26.51,-0.013765,1.1657309379541343,3.3,dvpsx_f,0.06967681420376033,0.9800221975582686,0.9944506104328524,0.9872364039955606,True,True,True,1.0,
14532,2022-02-28,AMRK,A MARK PRECIOUS METALS INC,71.7,0.15832,1.6051034412256757,3.0,dvpsx_f,0.04184100418410042,0.9922308546059934,0.9581945985941547,0.9752127266000741,True,True,True,2.0,0.078661
86728,2022-02-28,MTEX,MANNATECH INC,35.3,0.047478,1.1161039119596823,1.57,dvpsx_f,0.04447592067988669,0.9781724010358861,0.9644839067702553,0.9713281539030707,True,True,True,3.0,0.035071
18515,2022-02-28,MNRL,BRIGHAM MINERALS INC,22.78,0.05268,0.7112759507645474,1.13,dvpsx_f,0.049604916593503065,0.9433962264150944,0.9726230114687384,0.9580096189419164,True,True,True,4.0,0.141352
19098,2022-02-28,HESM,HESS MIDSTREAM L P,31.96,0.106155,0.6442763660613617,1.7348,dvpsx_f,0.054280350438047555,0.9359970403255642,0.9785423603403626,0.9572697003329633,True,True,True,5.0,-0.061327
25232,2022-02-28,OKE,ONEOK INC NEW,65.3,0.076137,0.5740518234615688,3.74,dvpsx_f,0.05727411944869832,0.9215686274509803,0.9815020347761746,0.9515353311135775,True,True,True,6.0,0.081623
16905,2022-02-28,FLMN,FALCON MINERALS CORP,5.74,0.138298,0.6258142201448391,0.255,dvpsx_f,0.04442508710801393,0.9337772844987051,0.9641139474657787,0.9489456159822419,True,True,True,7.0,0.174216
86818,2022-02-28,DHIL,DIAMOND HILL INVESTMENT GRP INC,193.88,0.038179,0.5365514710706965,12.0,dvpsx_f,0.061893955023726015,0.9104698483166852,0.9829818719940806,0.946725860155383,True,True,True,8.0,-0.026202
11850,2022-02-28,XOM,EXXON MOBIL CORP,78.42,0.043971,0.5260014237157371,3.48,dvpsx_f,0.04437643458301454,0.9078801331853497,0.9637439881613022,0.935812060673326,True,True,True,9.0,0.053175
21776,2022-02-28,EXC,EXELON CORP,42.56,0.045435,0.6207868636780569,1.53,dvpsx_f,0.03594924812030075,0.9319274879763226,0.9345172031076582,0.9332223455419904,True,True,True,10.0,0.119126
18515,2022-03-31,MNRL,BRIGHAM MINERALS INC,25.55,0.141352,0.8758278468321283,1.13,dvpsx_f,0.04422700587084148,0.9637305699481865,0.966321243523316,0.9650259067357513,True,True,True,1.0,-0.030137
14532,2022-03-31,AMRK,A MARK PRECIOUS METALS INC,77.34,0.078661,1.219918174196493,3.0,dvpsx_f,0.038789759503491075,0.9774241302738712,0.9507772020725389,0.964100666173205,True,True,True,2.0,0.018878
86728,2022-03-31,MTEX,MANNATECH INC,36.338,0.035071,0.8947107112231227,1.57,dvpsx_f,0.04320545984919368,0.9644707623982235,0.9637305699481865,0.964100666173205,True,True,True,3.0,-0.088574
92326,2022-03-31,CVI,C V R ENERGY,25.54,0.46866,0.6793984453558566,1.2,dvpsx_f,0.04698512137823023,0.9404145077720207,0.9715025906735751,0.955958549222798,True,True,True,4.0,-0.018403
16905,2022-03-31,FLMN,FALCON MINERALS CORP,6.74,0.174216,0.6794598004604455,0.255,dvpsx_f,0.037833827893175076,0.9407846039970392,0.9452257586972613,0.9430051813471503,True,True,True,5.0,0.008902
11850,2022-03-31,XOM,EXXON MOBIL CORP,82.59,0.053175,0.5651184243721554,3.48,dvpsx_f,0.0421358517980385,0.9167283493708365,0.962620281273131,0.9396743153219838,True,True,True,6.0,0.032207
25232,2022-03-31,OKE,ONEOK INC NEW,70.63,0.081623,0.4884537892142351,3.74,dvpsx_f,0.05295200339798953,0.8982235381199112,0.9774241302738712,0.9378238341968912,True,True,True,7.0,-0.090118
38156,2022-03-31,WMB,WILLIAMS COS,33.41,0.081682,0.49641674694079496,1.6,dvpsx_f,0.047889853337324165,0.9004441154700222,0.9722427831236121,0.9363434492968172,True,True,True,8.0,0.02634
19098,2022-03-31,HESM,HESS MIDSTREAM L P,30.0,-0.061327,0.44361745669900676,1.7348,dvpsx_f,0.057826666666666665,0.886380458919319,0.9822353811991118,0.9343079200592155,True,True,True,9.0,-0.019667
75233,2022-03-31,VGR,VECTOR GROUP LTD,12.04,0.091882,0.4046207155028707,0.8,dvpsx_f,0.0664451827242525,0.8704663212435233,0.9877868245743894,0.9291265729089564,True,True,True,10.0,0.056478
86728,2022-04-30,MTEX,MANNATECH INC,33.1194,-0.088574,0.8085292312440653,1.57,dvpsx_f,0.04740424041498337,0.9632606199770379,0.9659395331037122,0.964600076540375,True,True,True,1.0,-0.249986
75233,2022-04-30,VGR,VECTOR GROUP LTD,12.72,0.056478,0.5862921057688228,0.8,dvpsx_f,0.06289308176100629,0.9456563337160352,0.9827784156142365,0.9642173746651359,True,True,True,2.0,-0.032233
14532,2022-04-30,AMRK,A MARK PRECIOUS METALS INC,78.8,0.018878,1.1847521047380272,3.0,dvpsx_f,0.03807106598984772,0.9835438193647149,0.933027171833142,0.9582854955989284,True,True,True,3.0,-0.035152
18515,2022-04-30,MNRL,BRIGHAM MINERALS INC,24.78,-0.030137,0.5539378295491821,1.13,dvpsx_f,0.04560129136400322,0.9402985074626866,0.9617298124760811,0.9510141599693839,True,True,True,4.0,0.247377
92326,2022-04-30,CVI,C V R ENERGY,25.07,-0.018403,0.4851149771317129,1.2,dvpsx_f,0.04786597526924611,0.9318790662074244,0.967470340604669,0.9496747034060466,True,True,True,5.0,0.38931
38156,2022-04-30,WMB,WILLIAMS COS,34.29,0.02634,0.49359063375145706,1.6,dvpsx_f,0.04666083406240887,0.9334098737083811,0.9644087256027555,0.9489092996555684,True,True,True,6.0,0.080782
11850,2022-04-30,XOM,EXXON MOBIL CORP,85.25,0.032207,0.5757311044236892,3.48,dvpsx_f,0.04082111436950146,0.9445082280903176,0.9483352468427095,0.9464217374665136,True,True,True,7.0,0.136422
19098,2022-04-30,HESM,HESS MIDSTREAM L P,29.41,-0.019667,0.3927016680999271,1.7348,dvpsx_f,0.05898673920435226,0.9108304630692691,0.9785686949866055,0.9446995790279373,True,True,True,8.0,0.1268
13508,2022-04-30,NGVC,NATRL GROCERS BY VIT COTTAGE INC,20.39,0.040306,0.3301958987431506,2.28,dvpsx_f,0.07839261960009533,0.8947569843092231,0.9946421737466513,0.9446995790279372,True,True,True,9.0,-0.128985
16905,2022-04-30,FLMN,FALCON MINERALS CORP,6.8,0.008902,0.7134917962471528,0.255,dvpsx_f,0.0375,0.9567546880979717,0.9303482587064676,0.9435514734022197,True,True,True,10.0,0.116176
13508,2022-05-31,NGVC,NATRL GROCERS BY VIT COTTAGE INC,17.66,-0.128985,0.5102409104869878,2.28,dvpsx_f,0.07742115549424132,0.943733022894839,0.9945673263484672,0.9691501746216531,True,True,True,1.0,-0.096829
88534,2022-05-31,ISSC,INNOVATIVE SOLUTIONS & SUPRT INC,8.74,0.168449,0.5607159099097847,0.5,dvpsx_f,0.05720823798627002,0.9495537446643384,0.9786573535118355,0.964105549088087,True,True,True,2.0,-0.176201
75233,2022-05-31,VGR,VECTOR GROUP LTD,12.31,-0.032233,0.4570072817314992,0.8,dvpsx_f,0.06498781478472787,0.9340318199456733,0.983313930927435,0.9586728754365541,True,True,True,3.0,-0.130788
92326,2022-05-31,CVI,C V R ENERGY,34.43,0.38931,1.116980174012514,1.2,dvpsx_f,0.03485332558814987,0.9821497865735351,0.9216142801707412,0.9518820333721382,True,True,True,4.0,-0.027011
18515,2022-05-31,MNRL,BRIGHAM MINERALS INC,30.31,0.247377,0.7997427217773327,1.13,dvpsx_f,0.0372814252721874,0.9658517656189367,0.9359720605355064,0.9509119130772216,True,True,True,5.0,-0.187397
38156,2022-05-31,WMB,WILLIAMS COS,37.06,0.080782,0.49290135711916405,1.6,dvpsx_f,0.04317323259579061,0.940628637951106,0.9604190919674039,0.9505238649592549,True,True,True,6.0,-0.146384
11850,2022-05-31,XOM,EXXON MOBIL CORP,96.0,0.136422,0.7302392050864523,3.48,dvpsx_f,0.03625,0.9619712844392705,0.9293752425300738,0.9456732634846721,True,True,True,7.0,-0.107917
19098,2022-05-31,HESM,HESS MIDSTREAM L P,32.59,0.1268,0.37582980420701584,1.7348,dvpsx_f,0.05323105247008284,0.9154055102832751,0.9751649204501358,0.9452852153667055,True,True,True,8.0,-0.140841
14532,2022-05-31,AMRK,A MARK PRECIOUS METALS INC,76.03,-0.035152,0.47343302670081133,3.0,dvpsx_f,0.03945810864132579,0.9371362048894063,0.946837407838572,0.9419868063639891,True,True,True,9.0,-0.151651
16905,2022-05-31,FLMN,FALCON MINERALS CORP,7.41,0.116176,0.7839831831891535,0.255,dvpsx_f,0.03441295546558704,0.9646876212650368,0.9177337989910749,0.9412107101280558,True,True,True,10.0,-0.217949
